customer_rk,group
83329177,sms
103629568,sms
18075104,sms
14739174,sms
43663578,sms
140392918,sms
111469066,sms
13880285,sms
46018966,sms
29766115,sms
13338993,sms
61254846,sms
56474432,sms
105874028,sms
45572496,sms
56710911,sms
34797787,sms
55259766,sms
44450007,sms
100010624,sms
32792517,sms
42274333,sms
43191100,sms
37534736,sms
70624564,sms
47139417,sms
99214282,sms
13344335,sms
69100214,sms
55494348,sms
37317808,sms
53088738,sms
68210315,sms
14524307,sms
43436434,sms
68696163,sms
27853725,sms
127592706,sms
57076286,sms
89647291,sms
66119724,sms
45829528,sms
35299548,sms
34478284,sms
13493963,sms
13711988,sms
83154106,sms
75744257,sms
64659027,sms
27024083,sms
16024093,sms
23100328,sms
33710844,sms
33383703,sms
56436183,sms
28181295,sms
43825188,sms
87240133,sms
82180568,sms
41665623,sms
44620648,sms
131379065,sms
49803506,sms
86258908,sms
68327253,sms
77201015,sms
22279564,sms
44813508,sms
106625684,sms
13415577,sms
22747286,sms
25885147,sms
48840308,sms
120547861,sms
59236174,sms
145446211,sms
34501095,sms
27742846,sms
126076497,sms
21816543,sms
98365018,sms
33989587,sms
128110168,sms
74106848,sms
79052918,sms
14133705,sms
13937465,sms
38037105,sms
49881308,sms
23249005,sms
13351405,sms
39545488,sms
33604788,sms
13275491,sms
13482602,sms
54398841,sms
55806386,sms
86294384,sms
54323238,sms
15192473,sms
89554448,sms
13707098,sms
14084987,sms
64191477,sms
90717757,sms
117895867,sms
32981614,sms
45541557,sms
13723167,sms
26534474,sms
122803879,sms
75914064,sms
13256454,sms
25426448,sms
54845167,sms
52777043,sms
49688158,sms
105425292,sms
38768844,sms
64159733,sms
61475985,sms
13364448,sms
120600032,sms
26320377,sms
26007230,sms
71726760,sms
13503581,sms
32386387,sms
20400053,sms
16386478,sms
119014884,sms
17883210,sms
53529374,sms
46639654,sms
34748478,sms
81038257,slip
14361844,slip
119982060,slip
13796817,slip
14476906,slip
18913517,slip
30698519,slip
111545602,slip
100748203,slip
53097193,slip
58466096,slip
25761221,slip
16635758,slip
67230663,slip
105288770,slip
15649037,slip
24652015,slip
33701624,slip
49971376,slip
52443795,slip
26281137,slip
71296085,slip
124444679,slip
127647077,slip
116497670,slip
13602023,slip
19179975,slip
20239980,slip
50747992,slip
64758414,slip
25849502,slip
140260171,slip
42691210,slip
45105049,slip
25831930,slip
24772782,slip
18488807,slip
69284957,slip
33418589,slip
34985817,slip
145342131,slip
13291074,slip
130849967,slip
53779656,slip
140871674,slip
41722207,slip
54185919,slip
56899340,slip
145774496,slip
101778146,slip
13737558,slip
52626985,slip
24174945,slip
97105287,slip
13336191,slip
26150619,slip
113730763,slip
29633449,slip
30027348,slip
27622883,slip
126627588,slip
60673564,slip
86281671,slip
27916399,slip
134740493,slip
13351529,slip
50245588,slip
76020588,slip
15721933,slip
57110123,slip
43998678,slip
129305284,slip
78944510,slip
118341122,slip
13539215,slip
13292727,slip
47262191,slip
52141805,slip
15440067,slip
13375150,slip
24200823,slip
114846513,slip
15578494,slip
15895978,slip
131411857,slip
141461144,slip
19130766,slip
39082292,slip
90686151,slip
142785255,slip
15389315,slip
79328731,slip
96723800,slip
62556418,slip
33823231,slip
35624944,slip
52431105,slip
128410042,slip
13248185,slip
20463493,slip
58457658,slip
24456230,slip
36623923,slip
72013621,slip
13426310,slip
112651838,slip
13324861,slip
17906642,slip
29438671,slip
31644103,slip
43821131,slip
13501710,slip
13758976,slip
38542308,slip
120095254,slip
113108697,slip
70875595,slip
13677499,slip
52658487,slip
120197936,slip
126055895,slip
23960339,slip
103834111,slip
38780321,slip
57210781,slip
18145605,slip
26611450,slip
46770245,slip
76776050,slip
138234050,slip
107311841,slip
134383455,slip
48713024,slip
111153632,slip
13246962,slip
45886676,slip
105471072,slip
27824395,slip
14212253,slip
119997719,slip
13372949,slip
46882385,slip
51858021,slip
14600174,slip
61141139,slip
134009769,slip
73457655,slip
125915511,slip
97876103,slip
28910972,slip
52671078,slip
66791733,slip
13823929,slip
36553425,slip
129499741,slip
118198223,slip
137584689,slip
60591116,slip
13528675,slip
26029746,slip
13590862,slip
55124257,slip
129502691,slip
14659562,slip
13287105,slip
14705463,slip
21304280,slip
120306198,slip
26966998,slip
121138446,slip
78946372,slip
106349962,slip
13545870,slip
16321563,slip
25943452,slip
146676000,slip
38990152,slip
134422461,slip
133489101,slip
38560640,slip
91110369,slip
100958632,slip
66171024,slip
52230824,slip
13588555,slip
15530988,slip
60313072,slip
13279860,slip
31703098,slip
15266364,slip
43248864,slip
58720085,slip
33745009,slip
16712865,slip
36137875,slip
19439190,slip
61256956,slip
59427915,slip
13215848,slip
16621724,slip
50235449,slip
88885374,slip
95995581,slip
48577531,slip
141505761,slip
25026235,slip
42613338,slip
87928246,slip
25743826,slip
96505658,slip
85787347,slip
134867288,slip
128773782,slip
24039052,slip
59076097,slip
17677679,slip
27753462,slip
127629356,slip
52659089,slip
35425323,slip
19153919,slip
25500761,slip
88979164,slip
36764644,slip
124610496,slip
42684808,slip
46730769,slip
91930661,slip
80081719,slip
59945355,slip
86124751,slip
36115790,slip
13428606,slip
76331474,slip
27534412,slip
40194578,slip
37354956,slip
52201506,slip
115129354,slip
41859876,slip
69893991,slip
59464762,slip
39233668,slip
48815480,slip
13252637,slip
112779307,slip
37206211,slip
13628473,slip
35267308,slip
26697602,slip
44984797,slip
15168300,slip
15504845,slip
112579787,slip
42217281,slip
79498922,slip
24854024,slip
30911006,slip
28549343,slip
105229612,slip
54990642,slip
17652560,slip
20994005,slip
13219922,slip
15296926,slip
94408031,slip
51684634,slip
124125237,slip
13471787,slip
23333147,slip
77982805,slip
57124618,slip
146394578,slip
107483795,slip
32292335,slip
13697840,slip
52189151,slip
13251604,slip
13384589,slip
48248256,slip
140097887,slip
19021208,slip
28381906,slip
80382580,slip
16483342,slip
112782184,slip
113129904,slip
125197639,slip
30524276,slip
77998908,slip
13313958,slip
89015258,sms
33384383,sms
13393165,sms
52793334,sms
13302903,sms
13613492,sms
13299668,sms
17321631,sms
37596668,sms
17529964,sms
49010230,sms
60194218,sms
76400097,sms
75131135,sms
13851907,sms
28203883,sms
34605527,sms
14822664,sms
13718147,sms
71754518,sms
18946544,sms
13471051,sms
51977298,sms
27851324,sms
24920018,sms
56106606,sms
44898612,sms
31175296,sms
19525567,sms
58412737,sms
13223488,sms
13703887,sms
16919785,sms
72544144,sms
13567357,sms
39668418,sms
44005397,sms
63830688,sms
27094004,sms
18739886,sms
49091463,sms
63795123,sms
118359437,sms
15722118,sms
26064546,sms
50950107,sms
13469403,sms
39796153,sms
13472485,sms
19138895,sms
42062090,sms
30194443,sms
87736234,sms
38202297,sms
39562868,sms
107400066,sms
32478193,sms
125530067,sms
104737135,sms
13259427,sms
24006898,sms
25263455,sms
34695595,sms
82837720,sms
14651174,sms
27177104,sms
118553985,sms
38106251,sms
118555273,sms
88790768,sms
39996650,sms
50738060,sms
27585615,sms
71202688,sms
43998641,sms
36453207,sms
14374516,sms
13543707,sms
36239482,sms
51330678,sms
17450076,sms
28625607,sms
15235359,sms
78992008,sms
28521875,sms
39725945,sms
122975981,sms
53990474,sms
95410588,sms
139544457,sms
26722736,sms
13932816,sms
15440017,sms
50951662,sms
42727024,sms
77048901,sms
46700798,sms
49255031,sms
37115033,sms
128362951,sms
101474897,sms
17155474,sms
66901785,sms
53727704,sms
113297428,sms
49623824,sms
26285834,sms
14544466,sms
14329258,sms
14959884,sms
13792223,sms
103644933,sms
28692617,sms
76738664,sms
15284793,sms
32365152,sms
48742973,sms
94874073,sms
126179054,sms
117766934,sms
53232628,sms
94608023,sms
43837711,sms
36438646,sms
79968598,sms
13449646,sms
20516966,sms
105454713,sms
13498145,sms
37422935,sms
15067491,sms
20155617,sms
21895733,sms
13378285,sms
39118844,sms
82844106,sms
46930088,sms
53332274,sms
44402053,slip
13350928,slip
122813399,slip
17917988,slip
33195727,slip
113207555,slip
13590666,slip
15702378,slip
53699929,slip
36691128,slip
34538059,slip
69296938,slip
41730738,slip
49358591,slip
14885178,slip
124533587,slip
83027803,slip
13575909,slip
40953492,slip
80866639,slip
15070338,slip
66910397,slip
34895493,slip
128692700,slip
13591960,slip
75941707,slip
134774764,slip
16505429,slip
84503384,slip
67872891,slip
51920159,slip
30037690,slip
64262494,slip
16372198,slip
39864102,slip
34506904,slip
13277358,slip
112474717,slip
32765494,slip
49748893,slip
81972007,slip
50606379,slip
65446145,slip
39643946,slip
25243765,slip
34531871,slip
34511859,slip
27266455,slip
104129596,slip
136670474,slip
122138422,slip
122006127,slip
15731947,slip
13542873,slip
13769559,slip
136053406,slip
83861908,slip
120460004,slip
13299303,slip
86522222,slip
14535126,slip
57385142,slip
13649904,slip
46217505,slip
141443775,slip
13804856,slip
126178676,slip
13493055,slip
46169293,slip
145823315,slip
13726017,slip
83385056,slip
24101732,slip
13268333,slip
36517395,slip
138454354,slip
118050360,slip
133539563,slip
18288908,slip
104350052,slip
18201357,slip
19420804,slip
146243476,slip
13527617,slip
37499493,slip
13252540,slip
130248250,slip
133547957,slip
50547490,slip
28183026,slip
43897314,slip
54003680,slip
14275299,slip
86758568,slip
19509284,slip
136934241,slip
100998503,slip
104815519,slip
145418675,slip
124520157,slip
67049628,slip
114655744,slip
21691293,slip
73704739,slip
58792824,slip
105904053,slip
24585155,slip
28219687,slip
13296593,slip
45550283,slip
131074934,slip
27271719,slip
46009218,slip
90348262,slip
16089444,slip
133981055,slip
96225407,slip
130630279,slip
13725384,slip
59455418,slip
43718781,slip
30805170,slip
91900308,slip
20457041,slip
49191827,slip
34424473,slip
66770297,slip
52468056,slip
99188043,slip
13646688,slip
14847501,slip
26473804,slip
41814597,slip
41369474,slip
29334266,slip
28637265,slip
48460006,slip
39100759,slip
46352647,slip
15926531,slip
18970936,slip
58002249,slip
32324838,slip
92477834,slip
19409383,slip
90679682,slip
59177990,slip
135270798,slip
58189968,slip
119272284,slip
13603948,slip
86460710,slip
33331987,slip
134768846,slip
32409176,slip
38210899,slip
24989809,slip
21754851,slip
106621597,slip
16429237,slip
27478944,slip
55254212,slip
41225995,slip
120188862,slip
56659142,slip
13747547,slip
53033531,slip
50530908,slip
55870858,slip
36814474,slip
52868748,slip
45215699,slip
48611370,slip
37321981,slip
18356561,slip
33848750,slip
44574909,slip
73612240,slip
13356475,slip
53559267,slip
17325747,slip
30828576,slip
35207977,slip
51855949,slip
64403309,slip
32360640,slip
85201027,slip
13711833,slip
16660654,slip
13222267,slip
68525800,slip
21611137,slip
53147438,slip
62455041,slip
13307668,slip
13578089,slip
15751235,slip
37023971,slip
133952527,slip
105798974,slip
12651156,slip
111253758,slip
95233282,slip
82946019,slip
81936926,slip
39029064,slip
47623521,slip
25910836,slip
136153220,slip
117222510,slip
98940233,slip
39796153,slip
62506854,slip
138547615,slip
112881260,slip
46572205,slip
115144445,slip
17423028,slip
134263082,slip
118146087,slip
70334240,slip
55684676,slip
58817746,slip
98708825,slip
13842316,slip
13439378,slip
41369627,slip
61679794,slip
96587708,slip
15626057,slip
49821197,slip
96024654,slip
83537494,slip
107441840,slip
13660916,slip
119647372,slip
112061531,slip
30889054,slip
30889535,slip
92265642,slip
43780383,slip
76615401,slip
14007282,slip
122441279,slip
127158768,slip
61332910,slip
46026979,slip
70154923,slip
36335392,slip
63819599,slip
87523404,slip
121590907,slip
13588567,slip
13614269,slip
88696675,slip
45001275,slip
105671290,slip
35440453,slip
26238353,slip
18240194,slip
30522568,slip
17802095,slip
58782830,slip
115097385,slip
31905975,slip
52988352,slip
100602341,slip
13683574,slip
19944588,slip
101870400,slip
13682927,slip
46841487,slip
103706632,slip
113128952,slip
70633239,slip
138386635,slip
13612658,slip
24440455,slip
92296784,slip
123819920,slip
17373865,sms
32759555,sms
138615216,sms
81744484,sms
28656304,sms
109207087,sms
89310220,sms
112933860,sms
13385468,sms
88316432,sms
84518315,sms
88499683,sms
13803127,sms
44198355,sms
25792468,sms
35525512,sms
63829997,sms
79551194,sms
118198223,sms
16507967,sms
43930437,sms
38013937,sms
27198866,sms
89928806,sms
133268695,sms
13401041,sms
16203864,sms
82861497,sms
13367626,sms
39899372,sms
13441237,sms
34857514,sms
72287748,sms
54416123,sms
55108108,sms
47301593,sms
20070796,sms
13757475,sms
14248269,sms
85745133,sms
38135588,sms
13760813,sms
16666793,sms
32900139,sms
14153976,sms
89967488,sms
84356599,sms
104562226,sms
43849728,sms
27245938,sms
41007950,sms
68974294,sms
117625594,sms
13594714,sms
13389460,sms
53673108,sms
13323678,sms
13285814,sms
45762917,sms
46345128,sms
14467504,sms
123370997,sms
23464344,sms
38927853,sms
81464580,sms
87024552,sms
36769787,sms
60651846,sms
37336655,sms
67287945,sms
131046237,sms
57595638,sms
26397024,sms
29349629,sms
47988315,sms
105621263,sms
123750215,sms
124663246,sms
55504187,sms
23277293,sms
62682987,sms
32004193,sms
50189834,sms
103712374,sms
34336094,sms
50587078,sms
124934688,sms
20859298,sms
78022445,sms
13338522,sms
86821065,sms
35856304,sms
141777907,sms
17118553,sms
30170157,sms
43902466,sms
17556991,sms
48201984,sms
99452675,sms
16496687,sms
13568034,sms
27635761,sms
33400982,sms
46018608,sms
50285908,sms
13455414,sms
122672087,sms
116894748,sms
40293868,sms
53323155,sms
13339257,sms
36490008,sms
29112387,sms
52930565,sms
106084337,sms
112069014,sms
36245927,sms
55771748,sms
70869603,sms
125323404,sms
48087247,sms
77737247,sms
13474071,sms
18306257,sms
35695082,sms
44444743,sms
24220539,sms
105025354,sms
31548168,sms
38767356,sms
14997483,sms
91428914,sms
46662748,sms
71764915,slip
16776428,slip
40296408,slip
16590501,slip
117131750,slip
16160432,slip
25800538,slip
99703307,slip
120167868,slip
16566302,slip
112290831,slip
13913562,slip
13241181,slip
36637460,slip
119430052,slip
107491120,slip
52681425,slip
130248525,slip
28733823,slip
58237262,slip
14973900,slip
13478054,slip
35232678,slip
140915798,slip
13127099,slip
13542294,slip
116743358,slip
55628049,slip
68801840,slip
133653187,slip
137747384,slip
70427608,slip
13390909,slip
56090246,slip
14967499,slip
15125252,slip
87553283,slip
14012223,slip
50693517,slip
57846590,slip
30134605,slip
35261983,slip
52281297,slip
40555464,slip
13323952,slip
15339669,slip
34368903,slip
47687587,slip
37258172,slip
13729639,slip
29504408,slip
71868791,slip
81298936,slip
136020214,slip
13634779,slip
25591435,slip
104026819,slip
20329521,slip
46087154,slip
13664000,slip
45837658,slip
40299370,slip
64740290,slip
134593926,slip
74536714,slip
31275038,slip
15803851,slip
13260938,slip
41186536,slip
131613741,slip
57342483,slip
21978571,slip
46411374,slip
15387755,slip
122636419,slip
13935237,slip
49485445,slip
121525165,slip
22263620,slip
25218032,slip
13236013,slip
79822062,slip
115238267,slip
141511556,slip
44740410,slip
82544631,slip
13259427,slip
27841784,slip
29486953,slip
46120073,slip
72338867,slip
55203228,slip
57164034,slip
128951211,slip
26494148,slip
111313312,slip
34249459,slip
63785087,slip
125783125,slip
16152560,slip
48077734,slip
61921201,slip
101115624,slip
13755148,slip
23345043,slip
114740485,slip
70046244,slip
57389230,slip
131230145,slip
140180953,slip
66185258,slip
28751884,slip
50742834,slip
111454274,slip
42260219,slip
121347150,slip
128645150,slip
26061699,slip
81519004,slip
115218733,slip
134759469,slip
81583105,slip
18324716,slip
24450124,slip
52306969,slip
135445385,slip
101867183,slip
111650234,slip
133551968,slip
47910076,slip
86715153,slip
62283156,slip
52789668,slip
35981327,slip
81678222,slip
131042565,slip
15919850,slip
64648366,slip
16000040,slip
29035652,slip
70113405,slip
110301646,slip
121738281,slip
124589071,slip
13439108,slip
25246844,slip
74153485,slip
25619670,slip
47912240,slip
15301222,slip
13270750,slip
16595045,slip
111532119,slip
26605043,slip
88673507,slip
13516824,slip
13284905,slip
16345024,slip
13493938,slip
60454263,slip
117104971,slip
95146961,slip
13598149,slip
14628120,slip
37002964,slip
38358288,slip
80285115,slip
104917946,slip
27789066,slip
56497709,slip
16725466,slip
123610334,slip
141442310,slip
46667212,slip
147065367,slip
13608482,slip
41280886,slip
32915836,slip
64809533,slip
15198148,slip
116600334,slip
13269258,slip
40550614,slip
114410143,slip
123490188,slip
40996944,slip
124107851,slip
13220908,slip
61739213,slip
132821526,slip
99091296,slip
70846975,slip
26037168,slip
13580150,slip
70276111,slip
39756815,slip
16777982,slip
78792925,slip
66894429,slip
72358644,slip
112218455,slip
121644758,slip
127968470,slip
43709458,slip
13936545,slip
90093210,slip
27096585,slip
47012010,slip
113440556,slip
105534476,slip
13409988,slip
13391005,slip
38333848,slip
114652892,slip
86340710,slip
13496134,slip
13245005,slip
125960748,slip
36867629,slip
92500098,slip
140405707,slip
35519828,slip
15690977,slip
27460824,slip
106515747,slip
123193359,slip
145090418,slip
13585536,slip
50290436,slip
89549981,slip
56823229,slip
141557366,slip
124352346,slip
124164381,slip
130196994,slip
52512938,slip
40219423,slip
40312973,slip
61710465,slip
13379932,slip
64670402,slip
137638957,slip
65516106,slip
95140610,slip
120095547,slip
134275010,slip
125392064,slip
13412573,slip
83916902,slip
136841999,slip
118656664,slip
14904016,slip
129998939,slip
30117638,slip
114748854,slip
113964736,slip
16937776,slip
77850169,slip
140771907,slip
57195912,slip
25510010,slip
39963392,slip
13491642,slip
83017369,slip
59580405,slip
13258114,slip
15130573,slip
16396544,slip
78990770,slip
84405004,slip
56958147,slip
13405041,slip
50787615,slip
43942855,slip
34138766,slip
131342888,slip
15297849,slip
32703423,slip
26272881,slip
15909408,sms
13810438,sms
88536678,sms
32542508,sms
111198815,sms
78289983,sms
89749419,sms
81853503,sms
52708513,sms
13667913,sms
57626613,sms
50996865,sms
60345814,sms
33260468,sms
13520155,sms
45662247,sms
90022107,sms
43843018,sms
114681671,sms
31289143,sms
29806074,sms
82564348,sms
13584513,sms
45038715,sms
57538966,sms
13524107,sms
16086965,sms
31760163,sms
19856213,sms
57534885,sms
37477908,sms
29861076,sms
13547074,sms
56112335,sms
13458047,sms
17486927,sms
13742019,sms
24466856,sms
88002269,sms
15603945,sms
53394766,sms
25743826,sms
14575687,sms
13364451,sms
50679504,sms
57278339,sms
37892299,sms
42612085,sms
46096138,sms
95326605,sms
75965101,sms
96631608,sms
15578208,sms
13972278,sms
71866199,sms
35430946,sms
19618826,sms
46715300,sms
81777554,sms
78045990,sms
58661829,sms
90586003,sms
86838883,sms
69555913,sms
52787937,sms
17224554,sms
118757944,sms
98629164,sms
90252307,sms
13453606,sms
51665123,sms
13454508,sms
46823715,sms
16483237,sms
59310513,sms
13722886,sms
16395677,sms
55175767,sms
35016813,sms
15627326,sms
98566647,sms
14688453,sms
89935247,sms
30880778,sms
79106992,sms
14751903,sms
83390978,sms
13381283,sms
27349273,sms
79958582,sms
30010710,sms
13635336,sms
78689603,sms
26471915,sms
14375998,sms
50806214,sms
39052917,sms
49567855,sms
107071415,sms
33308107,sms
66824806,sms
18675687,sms
107359516,sms
13238004,sms
36616902,sms
41998855,sms
51329958,sms
54842454,sms
13278295,sms
29836874,sms
37755288,sms
31120898,sms
13410243,sms
24571917,sms
13373373,sms
13971145,sms
106161550,slip
137216104,slip
18317683,slip
37311379,slip
99262315,slip
13515651,slip
42032897,slip
35030400,slip
35762962,slip
53404002,slip
98624305,slip
57391841,slip
106585408,slip
120301713,slip
15852511,slip
13648885,slip
29182873,slip
122842029,slip
15386503,slip
46293313,slip
13806980,slip
55004688,slip
83076596,slip
32289966,slip
65273090,slip
88463088,slip
14987666,slip
42441165,slip
48994231,slip
77238208,slip
68342012,slip
27657563,slip
52449017,slip
20333218,slip
87699197,slip
54688702,slip
13258384,slip
14987400,slip
118749898,slip
30580997,slip
53964765,slip
58449888,slip
134808947,slip
43776714,slip
13269049,slip
51860837,slip
13450684,slip
13415291,slip
126766600,slip
105252440,slip
114106343,slip
74410515,slip
124311928,slip
16436739,slip
37282712,slip
17299107,slip
54425151,slip
16557109,slip
37379611,slip
145626406,slip
115404055,slip
145680576,slip
27807167,slip
65100114,slip
66164225,slip
14181717,slip
135530802,slip
128570722,slip
13779958,slip
119725572,slip
87154596,slip
59773222,slip
122898321,slip
95154775,slip
56881763,slip
48110533,slip
37957877,slip
82229131,slip
103883200,slip
38456527,slip
90313213,slip
32356210,slip
54948004,slip
134470505,slip
46780365,slip
116381557,slip
140130585,slip
36890955,slip
47253176,slip
64225098,slip
14320682,slip
61881596,slip
126875076,slip
135902666,slip
20780240,slip
29222777,slip
135320092,slip
137370292,slip
33325127,slip
64660457,slip
53528499,slip
66234177,slip
39570187,slip
67607712,slip
116225916,slip
48324683,slip
18411770,slip
54428893,slip
32358247,slip
119743113,slip
59870938,slip
51639762,slip
96863004,slip
50879339,slip
121260332,slip
44317000,slip
43098290,slip
13367772,slip
141283493,slip
111273868,slip
70425526,slip
55253556,slip
114505026,slip
132875295,slip
17156929,slip
27638749,slip
28783160,slip
115800254,slip
36299231,slip
122847332,slip
16157009,slip
13744887,slip
55198471,slip
115696979,slip
29099979,slip
74598745,slip
33660366,slip
140356274,slip
86860948,slip
13647459,slip
44740391,slip
14712185,slip
32707250,slip
102032214,slip
41744808,slip
24118073,slip
63161883,slip
114047396,slip
13933063,slip
13280840,slip
108650650,slip
16736758,slip
37509579,slip
34841196,slip
34249078,slip
51764915,slip
25033636,slip
113761211,slip
15837023,slip
31229934,slip
14622323,slip
77774913,slip
26925299,slip
141614410,slip
13801675,slip
90009297,slip
22729445,slip
114096416,slip
25502282,slip
52930565,slip
27385976,slip
56393916,slip
90764506,slip
50056912,slip
14814208,slip
13512818,slip
68244218,slip
40950245,slip
117389136,slip
16178226,slip
71500928,slip
93188023,slip
105507672,slip
121478510,slip
88812213,slip
13585306,slip
13465688,slip
37983293,slip
