customer_rk,group
27573889,slip
66325559,slip
33353503,slip
114683639,slip
140491264,slip
45151883,slip
127026810,slip
14340232,slip
38667965,slip
54026220,slip
81967644,slip
117032285,slip
119761286,slip
65100114,slip
21750921,slip
13779958,slip
119725572,slip
26964322,slip
48324683,slip
93570956,slip
48258159,slip
47368397,slip
102012784,slip
82733923,slip
13615233,slip
36202586,slip
15019886,slip
16655739,slip
49609231,slip
66021900,slip
52134872,slip
113053428,slip
27304261,slip
33235996,slip
110651384,slip
120617077,slip
16251842,slip
36299231,slip
60264786,slip
122847332,slip
13542960,slip
14224863,slip
15040235,slip
14881910,slip
43211616,slip
60037111,slip
53530291,slip
81960579,slip
92147602,slip
13440825,slip
21377831,slip
21647320,slip
122288090,slip
68473624,slip
58467096,slip
13713237,slip
39933810,slip
50250991,slip
58449888,slip
49700215,slip
134808947,slip
33662706,slip
43776714,slip
43686611,slip
26925299,slip
26289409,slip
66128812,slip
141578537,slip
141614410,slip
21783749,slip
31030194,slip
56034918,slip
71830305,slip
17155808,slip
13314279,slip
13875936,slip
41521960,slip
40993295,slip
121957281,slip
18411770,slip
54428893,slip
70221880,slip
144694875,slip
74738237,slip
99262315,slip
119045745,slip
14092967,slip
13515651,slip
42032897,slip
47056513,slip
13327565,slip
48352122,slip
14232971,slip
41744808,slip
142660701,slip
13633289,slip
25080050,slip
55617919,slip
73205711,slip
13395291,slip
15135314,slip
59017065,slip
54809574,slip
98066324,slip
14203247,slip
13217258,slip
34732878,slip
48180875,slip
52337035,slip
108959417,slip
126647069,slip
34963296,slip
37282712,slip
46780809,slip
66018491,slip
56300106,slip
37379611,slip
145626406,slip
72989040,slip
115404055,slip
145680576,slip
19358235,slip
92260523,slip
13381525,slip
19091834,slip
84929445,slip
94344471,slip
99639226,slip
13269049,slip
13552163,slip
36907250,slip
83309306,slip
34029546,slip
76110899,slip
14814208,slip
13512818,slip
68244218,slip
40950245,slip
55597775,slip
79248469,slip
134673957,slip
31242096,slip
45592175,slip
96640086,slip
128365939,slip
13258384,slip
13877164,slip
14987400,slip
75958787,slip
141035573,slip
14901858,slip
44309150,slip
83454902,slip
29102008,slip
42564751,slip
51603675,slip
50879339,slip
62170150,slip
133947472,slip
121260332,slip
107116103,slip
13647459,slip
44740391,slip
14712185,slip
31922595,slip
32707250,slip
32950317,slip
88996452,slip
13808694,slip
15011238,slip
78003415,slip
49091846,slip
17299107,slip
16747985,slip
17485787,slip
33876037,slip
100141125,slip
54425151,slip
72362370,slip
65784079,slip
52930565,slip
27385976,slip
44500813,slip
106799953,slip
113802039,slip
87637757,slip
13775467,slip
66123563,slip
46972371,slip
123508027,slip
15852511,slip
13648885,slip
134658064,slip
139663768,slip
141249766,slip
87154596,slip
59773222,slip
13921270,slip
27297318,slip
122898321,slip
47619743,slip
72866477,slip
105119000,slip
95154775,slip
17040543,slip
16227775,slip
37236787,slip
46222567,slip
78095461,slip
116381557,slip
13251753,slip
36890955,slip
47253176,slip
113825288,slip
115126311,slip
17536977,slip
54157694,slip
38642685,slip
52777457,slip
64225098,slip
127638726,slip
13801675,slip
70887746,slip
90009297,slip
112373130,slip
56298326,slip
30861877,slip
124311928,slip
13307781,slip
106160903,slip
97388735,slip
90153828,slip
22525270,slip
55671829,slip
45133465,slip
134014275,slip
118623965,slip
124497139,slip
13221081,slip
29455799,slip
24074584,slip
34768762,slip
72751018,slip
120301713,slip
24862501,slip
13773114,slip
15837023,slip
106088424,slip
122583180,slip
13223003,slip
30580997,slip
98140524,slip
33308397,slip
34049087,slip
74598745,slip
134356143,slip
33660366,slip
126298327,slip
140356274,slip
34952548,slip
33857891,slip
35214075,slip
113564406,slip
16736758,slip
37509579,slip
112630627,slip
34841196,slip
56447361,slip
86750765,slip
14074397,slip
14703569,slip
19030867,slip
126740942,slip
25033636,slip
44410057,slip
53700085,slip
131174874,slip
113761211,slip
131164641,slip
86553413,slip
13256621,slip
25375708,slip
47478489,slip
66154957,slip
70204367,slip
80850550,slip
118445427,slip
24603424,slip
21535842,slip
126880299,slip
130953250,slip
14923530,slip
13423454,slip
15771948,slip
13373690,slip
26753225,slip
38191377,slip
112760673,slip
13796592,slip
13553942,slip
135902666,slip
130868460,slip
53528499,slip
66234177,slip
16981618,slip
105837156,slip
75395781,slip
13551625,slip
27680831,slip
111393612,slip
114087739,slip
16436739,slip
47811879,slip
138896411,slip
52780800,slip
16475719,slip
27807167,slip
27199053,slip
34271086,slip
124437034,slip
66925236,slip
17588734,slip
59363333,slip
69390954,slip
25502282,slip
43162422,slip
49037523,slip
113618686,slip
122115887,slip
129158202,slip
139257118,slip
14061166,slip
64540104,slip
68330489,slip
35160460,slip
57048673,slip
55386527,slip
50285944,slip
89455405,slip
13744887,slip
13238818,slip
20168798,slip
48294193,slip
35031282,slip
48567793,slip
55198471,slip
115696979,slip
133561638,slip
29099979,slip
36580342,slip
33519222,slip
70324413,slip
60155344,sms
79796494,sms
98351017,sms
28061763,sms
104844668,sms
16324668,sms
18479149,sms
118736665,sms
79225224,sms
13807246,sms
78448066,sms
51467946,sms
85356568,sms
38082670,sms
81497054,sms
81932825,sms
23454317,sms
13500205,sms
13663942,sms
51327654,sms
127035556,sms
13796342,sms
40785664,sms
46821726,sms
117985279,sms
46361304,sms
84398254,sms
13354844,sms
88055407,sms
97137275,sms
26291908,sms
31756211,sms
76267905,sms
36521302,sms
34535606,sms
38015043,sms
106994856,sms
18251327,sms
13281598,sms
98480428,sms
13560050,sms
44959646,sms
26367495,sms
82938742,sms
20779014,sms
59330776,sms
69897674,sms
129096301,sms
130304817,sms
41544693,sms
128371924,sms
13612684,sms
32788094,sms
38963884,sms
87181902,sms
23603277,sms
16753255,sms
28948465,sms
39013018,sms
38415908,sms
58190248,sms
72375214,sms
26326174,sms
75049834,sms
51134927,sms
107581456,sms
40298618,sms
49443047,sms
55195034,sms
13253704,sms
16820154,sms
17326158,sms
46294777,sms
25943784,sms
84269945,sms
14226541,sms
18933006,sms
43618367,sms
118144314,sms
12511164,sms
102845397,sms
13286558,sms
19169568,sms
53893398,sms
92250187,sms
83853316,sms
14950377,sms
28812697,sms
18448346,sms
89754410,sms
88120682,sms
107236765,sms
13789448,sms
14806718,sms
28526066,sms
51166587,sms
54945885,sms
75397944,sms
26210633,sms
66514367,sms
13100924,sms
13806448,sms
19454975,sms
68836296,sms
115824640,sms
125956505,sms
14623784,sms
31024356,sms
54778643,sms
126121217,sms
34383933,sms
50638874,sms
13265457,sms
25579316,sms
16816583,sms
47009628,sms
29331707,sms
48785925,sms
62695306,sms
114941856,sms
43087853,sms
52635965,sms
103538777,sms
17422265,sms
14861546,sms
34422822,sms
13929087,sms
37298482,sms
54309293,sms
98054875,sms
24958353,sms
41843668,sms
65740774,sms
13501937,sms
63970003,sms
25464374,sms
50587184,sms
138996355,sms
13243944,sms
55711106,sms
44973042,sms
87170247,sms
60217746,sms
21095212,sms
13836764,sms
13789392,sms
32540894,sms
13625311,sms
16927756,sms
38419039,sms
26931105,sms
31487890,sms
34415584,sms
51514945,sms
57016434,sms
142333327,sms
19617907,sms
27020037,sms
44807313,sms
13647018,sms
65706778,sms
53941749,sms
71755205,sms
20352760,sms
35142784,sms
40998756,sms
101087764,sms
13326564,sms
55480943,sms
81408340,sms
15403788,sms
94482095,sms
15630394,sms
32447223,sms
85556867,sms
128555706,sms
13576904,sms
43151673,sms
49352127,sms
79504383,sms
46742013,sms
81186384,sms
27038492,sms
19426307,sms
43918066,sms
103347158,sms
13720807,sms
48697903,sms
86469686,sms
51603986,sms
50879337,sms
52422357,sms
13242576,sms
31773354,sms
82052146,sms
16260225,sms
76448745,sms
124309737,sms
13451668,sms
14512566,sms
84041655,sms
122829185,sms
39773567,sms
41151218,sms
117569055,sms
13398014,sms
54299773,sms
32144887,sms
16399774,sms
20781714,sms
63685643,sms
85466893,sms
90923557,sms
123975764,sms
13775467,sms
55396843,sms
15211222,sms
19306954,sms
104919964,sms
36096727,sms
58259872,sms
31680037,sms
32464736,sms
124802554,sms
34960785,sms
85773740,sms
13493804,sms
27639925,sms
45429733,sms
39554475,sms
19149427,sms
27276788,sms
27680398,sms
30141023,sms
70327395,sms
34248931,sms
55475715,sms
68973010,sms
13448984,sms
30797523,sms
80499862,sms
17290998,sms
15168736,sms
132507345,sms
13311858,sms
30254670,sms
74419498,sms
138901978,sms
39251214,sms
95207667,sms
30762413,sms
48914445,sms
21826174,sms
30578992,sms
13309893,sms
35514869,sms
13916767,sms
25372797,sms
124563728,sms
44448253,sms
52491278,sms
15042238,sms
14598445,sms
73112791,sms
88278316,sms
35417246,sms
78625202,sms
139668113,sms
23185283,sms
12725853,sms
15866314,sms
13228267,sms
127508555,sms
13592156,sms
45733727,sms
63150227,sms
109041267,sms
13463546,sms
30187398,sms
35301944,sms
46127424,sms
103060437,sms
60368643,sms
22509922,sms
38293666,sms
53766033,sms
55159025,sms
27654955,sms
13242179,sms
13487173,sms
131271108,sms
24865977,sms
53116057,sms
45887066,sms
13745383,sms
14708244,sms
37204511,sms
51769135,sms
15969933,sms
47882308,sms
51320957,sms
53808173,sms
133927221,sms
14124662,sms
33497804,sms
39907392,sms
122864455,sms
50829740,sms
66721287,sms
13706594,sms
18122687,sms
13473376,sms
44433688,sms
88710274,sms
13531128,sms
94576088,sms
13794464,sms
100149146,sms
13585385,sms
88304427,sms
13561593,sms
97023574,sms
13626623,sms
47845998,sms
27969084,sms
31482856,sms
68591564,sms
77897236,sms
76895601,sms
36773297,sms
58166388,sms
18699149,sms
62442831,sms
17644426,sms
88885374,sms
64406305,sms
121185127,sms
47536607,sms
104831338,sms
13327642,sms
47908682,sms
126024317,sms
79239693,sms
114611028,sms
13336510,slip
25348828,slip
29036363,slip
36264250,slip
50732153,slip
111620021,slip
15788627,slip
54196931,slip
72407537,slip
54721082,slip
124275932,slip
25375822,slip
59032448,slip
117327613,slip
49349888,slip
64427216,slip
15317838,slip
30825910,slip
54444831,slip
49078029,slip
81802476,slip
13517675,slip
39668497,slip
28198469,slip
31581553,slip
48049645,slip
145395373,slip
75438806,slip
39163664,slip
76716703,slip
82959793,slip
119156039,slip
13774379,slip
34709985,slip
113545095,slip
120610255,slip
139493355,slip
74705280,slip
29700185,slip
34035150,slip
41767118,slip
15298953,slip
25537387,slip
40957106,slip
106555548,slip
13818440,slip
22240775,slip
48114888,slip
133920064,slip
107102773,slip
130404193,slip
111189190,slip
14149822,slip
13398941,slip
75894846,slip
141782755,slip
15531699,slip
29463394,slip
31956426,slip
52273777,slip
62798217,slip
131814015,slip
13262504,slip
35959201,slip
15827703,slip
62153889,slip
33840705,slip
15486453,slip
43277588,slip
87771953,slip
125530067,slip
13222435,slip
33816637,slip
13487815,slip
85473881,slip
76714276,slip
30243845,slip
34396711,slip
72840887,slip
84624041,slip
113850735,slip
122054715,slip
61574296,slip
67544842,slip
102058691,slip
24037407,slip
58897707,slip
131307296,slip
42506026,slip
62250485,slip
41526474,slip
88987603,slip
18315776,slip
109526722,slip
40852298,slip
130549165,slip
89674308,slip
62329677,slip
113968859,slip
19540870,slip
34248089,slip
88080280,slip
57958433,slip
104777206,slip
119418968,slip
34442531,slip
113449926,slip
16350494,slip
40765707,slip
31005270,slip
45418605,slip
114815458,slip
15841918,slip
38470518,slip
114686391,slip
62539423,slip
57446882,slip
140533711,slip
18724832,slip
53179626,slip
13701349,slip
13619932,slip
28800496,slip
44878113,slip
120546544,slip
13275010,slip
13464898,slip
35843249,slip
70282938,slip
13526086,slip
32941039,slip
84481911,slip
114080357,slip
16403583,slip
16599462,slip
44956615,slip
74006817,slip
106364279,slip
13560697,slip
16452447,slip
39772145,slip
56537748,slip
43833094,slip
46167368,slip
44318731,slip
45423213,slip
106764990,slip
81856451,slip
13885512,slip
28302755,slip
65363270,slip
93162309,slip
16693254,slip
83279888,slip
69696545,slip
40243599,slip
55508559,slip
57298824,slip
13561593,slip
79684662,slip
115404696,slip
13245070,slip
16527693,slip
38956570,slip
13859525,slip
47469638,slip
124680645,slip
12880517,slip
26209288,slip
97256737,slip
116171245,slip
13237466,slip
25249432,slip
138339214,slip
82591502,slip
112885380,slip
17336914,slip
45140702,slip
35206859,slip
28263467,slip
105625995,slip
44493376,slip
13683151,slip
17489567,slip
51362789,slip
60257376,slip
78770330,slip
33189823,slip
68580636,slip
24262036,slip
13496764,slip
13258554,slip
68718160,slip
96740912,slip
27584068,slip
14052404,slip
36376888,slip
49172745,slip
89071604,slip
35108157,slip
47794330,slip
141280988,slip
13242916,slip
13955373,slip
13460473,slip
23702012,slip
42548190,slip
52596008,slip
73389981,slip
79636305,slip
13900707,slip
21663134,slip
37874026,slip
105274630,slip
125961102,slip
139397661,slip
16682213,slip
36239733,slip
54407356,slip
105243925,slip
14651066,slip
15185548,slip
54013384,slip
39154550,slip
112247144,slip
14754254,slip
13743529,slip
102291172,slip
46322950,slip
60670755,slip
126442608,slip
13721858,slip
16570009,slip
13572269,slip
19479971,slip
13695902,slip
15785726,slip
30994822,slip
40423031,slip
53709364,slip
84618353,slip
138205740,slip
93955758,slip
13335910,slip
42822582,slip
115463028,slip
40651568,slip
28563294,slip
57593160,slip
89839140,slip
55971826,slip
131383243,slip
131880436,slip
16767575,slip
17284486,slip
33794636,slip
57538377,slip
40998756,slip
109399925,slip
24298892,slip
13828586,slip
67503306,slip
51959662,slip
51130560,slip
84274415,slip
79218720,slip
16334591,slip
13763566,slip
13365478,slip
66956392,slip
120652667,slip
118742816,slip
29485788,slip
78721496,slip
76889233,slip
122747612,slip
13309340,slip
13404184,slip
33913501,slip
68236606,slip
116057252,slip
16343416,slip
76511695,slip
25802723,slip
23206936,slip
32340314,slip
86816169,slip
13578316,slip
25371641,slip
27155734,slip
25869057,slip
132167222,slip
13649370,slip
13582590,slip
16493972,slip
20139686,slip
135947799,slip
76213732,slip
88754537,slip
144405340,slip
30128082,slip
87513763,slip
72468693,slip
75046720,slip
120897784,slip
118012572,slip
120421609,slip
140649137,slip
13771556,slip
48840572,slip
59953249,slip
74048166,slip
13773085,slip
29276758,slip
86387664,slip
14273506,slip
33768451,slip
90264635,slip
48755639,slip
128090172,slip
141826192,slip
13751909,slip
48316003,slip
54712433,slip
31195344,slip
43480770,slip
107033765,slip
140660008,slip
142486809,slip
44145193,slip
47932842,slip
142368624,slip
13307243,slip
13404430,slip
105744719,slip
113821611,slip
14058854,slip
16137562,slip
141457884,slip
35029714,slip
44043308,slip
72061019,slip
17669266,slip
58468198,slip
57168506,slip
71069727,slip
134428867,slip
78348414,slip
23550345,slip
47250107,slip
121398909,slip
139611155,slip
16525743,slip
93916842,slip
116343466,slip
17683173,slip
61866660,slip
127811846,slip
122123278,slip
14328438,slip
22422295,slip
60479205,slip
107139485,slip
139609007,slip
13487874,slip
19432804,slip
25601168,slip
134377957,slip
32167220,slip
47580587,slip
50387584,slip
121284453,slip
13428483,slip
13439794,slip
26169380,slip
84247450,slip
87230291,slip
16312030,slip
14029379,slip
16072140,slip
141617855,slip
27892121,slip
140681707,slip
94553218,slip
117917876,slip
142009835,slip
16440614,slip
13600717,slip
29640176,slip
41423069,slip
67861562,slip
14938822,slip
35980531,slip
118457219,slip
65870764,slip
16780319,slip
13859183,slip
45433149,slip
45849979,slip
88312852,slip
14072340,slip
13805353,slip
16248668,slip
39581274,slip
70846288,slip
72921155,slip
87640459,slip
13256437,slip
53922154,slip
80662446,slip
14957775,slip
16306323,slip
38142595,slip
47383276,slip
13219907,slip
13748421,slip
18204514,slip
51821603,slip
44845772,slip
101270412,slip
29041166,slip
133987323,slip
118631723,slip
53620503,slip
133951483,slip
134182511,slip
13433818,slip
58544719,slip
111095123,slip
48077936,slip
104559722,slip
28279451,slip
77147883,slip
136428712,slip
13303188,slip
29833778,slip
130921272,slip
105868461,slip
31396446,slip
59301085,slip
39019433,slip
80287842,slip
82052146,slip
104594282,slip
99429800,slip
106740906,slip
54788376,slip
58104357,slip
54366913,slip
120089601,slip
80717016,slip
13220591,slip
13973666,slip
14865294,slip
36524566,slip
35654825,slip
37089874,slip
87228133,slip
130236782,slip
82305763,slip
31577434,slip
86771534,slip
114170644,slip
13461560,slip
82820124,slip
135030704,slip
125466793,slip
36314000,slip
58762290,slip
47006628,slip
47873764,slip
29915091,slip
113625033,slip
13305670,slip
20787358,slip
30313738,slip
54473934,slip
52910040,slip
127164824,slip
13528872,slip
42531542,slip
45540256,slip
111411819,slip
105827063,slip
131483534,slip
113741375,slip
117062425,slip
126199658,slip
17260727,slip
54063280,slip
14516786,slip
13688807,slip
13610437,slip
60325550,slip
87786430,slip
141941351,slip
134751482,slip
38924144,slip
99540615,slip
13213171,slip
58142586,slip
107476933,slip
57008103,slip
13483912,slip
38616108,slip
13673211,slip
34499036,slip
104688342,slip
63850059,slip
78623265,slip
41412553,slip
34633624,slip
35950481,slip
56905216,slip
17059565,slip
65318487,slip
81861799,slip
13384301,slip
13656252,slip
44334911,slip
48481138,slip
105079035,slip
114463654,slip
14413586,slip
55123333,slip
13512484,slip
13846333,slip
28904487,slip
45825372,slip
117298172,slip
128123018,slip
14731324,slip
16715885,slip
33557733,slip
31936059,slip
45847436,slip
90895688,slip
56335711,slip
128489953,slip
80354197,slip
139329555,slip
23864068,slip
73467323,slip
40868668,slip
83582187,slip
138092348,slip
117724677,slip
96258487,slip
126862692,slip
42439505,slip
68701271,slip
93641070,slip
94909385,slip
114161753,slip
74844572,slip
28885960,slip
108585426,slip
13224960,slip
52771969,slip
98737360,slip
126511706,slip
13838922,slip
30072041,slip
31113958,slip
20927367,slip
96024085,slip
56055313,slip
72161824,slip
47456697,slip
104782611,slip
124052847,slip
27044240,slip
52559587,slip
75889868,slip
114183972,slip
31324281,slip
43262425,slip
20067643,slip
40938781,slip
70549603,slip
98361353,slip
13506217,slip
27623515,slip
41362060,slip
85956754,slip
128275948,slip
128941005,slip
22685060,slip
36766325,slip
40787906,slip
